Date,Close,High,Low,Open
2021-03-30 19:00:00+00:00,394.84,395.44,393.49,395.12
2021-03-31 14:00:00+00:00,396.825,397.0,395.95,396.14
2021-03-31 15:00:00+00:00,397.13,397.25,396.465,396.805
2021-03-31 16:00:00+00:00,397.595,397.665,397.13,397.135
2021-03-31 17:00:00+00:00,397.685,397.995,397.505,397.605
2021-03-31 18:00:00+00:00,397.265,397.745,397.09,397.705
2021-03-31 19:00:00+00:00,396.25,397.79,396.055,397.24
2021-04-01 14:00:00+00:00,399.31,399.345,398.195,398.41
2021-04-01 15:00:00+00:00,399.165,399.635,399.04,399.295
2021-04-01 16:00:00+00:00,399.735,399.84,399.15,399.185
2021-04-01 17:00:00+00:00,399.655,399.885,399.305,399.725
2021-04-01 18:00:00+00:00,399.94,400.0,399.62,399.65
2021-04-01 19:00:00+00:00,400.57,400.62,399.42,399.935
2021-04-02 14:00:00+00:00,400.57,400.57,400.57,400.57
2021-04-02 15:00:00+00:00,400.57,400.57,400.57,400.57
2021-04-02 16:00:00+00:00,400.57,400.57,400.57,400.57
2021-04-02 17:00:00+00:00,400.57,400.57,400.57,400.57
2021-04-02 18:00:00+00:00,400.57,400.57,400.57,400.57
2021-04-02 19:00:00+00:00,400.57,400.57,400.57,400.57
2021-04-05 14:00:00+00:00,405.635,406.085,404.185,404.63
2021-04-05 15:00:00+00:00,406.225,406.525,405.46,405.645
2021-04-05 16:00:00+00:00,406.36,406.97,406.155,406.215
2021-04-05 17:00:00+00:00,406.57,406.645,406.08,406.355
2021-04-05 18:00:00+00:00,406.125,406.855,406.095,406.57
2021-04-05 19:00:00+00:00,406.295,406.795,405.74,406.11
2021-04-06 14:00:00+00:00,406.81,407.235,406.52,406.79
2021-04-06 15:00:00+00:00,407.175,407.26,406.485,406.785
2021-04-06 16:00:00+00:00,406.82,407.235,406.615,407.18
2021-04-06 17:00:00+00:00,406.63,406.845,405.855,406.815
2021-04-06 18:00:00+00:00,406.57,406.825,406.285,406.635
2021-04-06 19:00:00+00:00,406.075,406.705,405.4,406.58
2021-04-07 14:00:00+00:00,406.685,406.975,405.995,406.285
2021-04-07 15:00:00+00:00,406.09,406.955,405.58,406.69
2021-04-07 16:00:00+00:00,406.08,406.315,405.42,406.075
2021-04-07 17:00:00+00:00,406.435,406.5,405.855,406.08
2021-04-07 18:00:00+00:00,406.435,406.915,406.31,406.385
2021-04-07 19:00:00+00:00,406.58,406.75,405.73,406.44
2021-04-08 14:00:00+00:00,407.585,407.975,406.93,407.755
2021-04-08 15:00:00+00:00,407.89,408.105,407.43,407.575
2021-04-08 16:00:00+00:00,407.985,408.415,407.765,407.885
2021-04-08 17:00:00+00:00,408.075,408.32,407.825,407.995
2021-04-08 18:00:00+00:00,408.465,408.52,407.975,408.075
2021-04-08 19:00:00+00:00,408.465,408.58,408.06,408.455
2021-04-09 14:00:00+00:00,408.655,409.285,408.38,409.075
2021-04-09 15:00:00+00:00,409.375,409.475,408.525,408.63
2021-04-09 16:00:00+00:00,409.475,409.535,409.13,409.375
2021-04-09 17:00:00+00:00,409.795,409.98,409.28,409.47
2021-04-09 18:00:00+00:00,409.715,409.94,409.575,409.805
2021-04-09 19:00:00+00:00,411.45,411.66,409.465,409.715
2021-04-12 14:00:00+00:00,410.745,411.225,410.17,410.87
2021-04-12 15:00:00+00:00,411.155,411.195,410.575,410.75
2021-04-12 16:00:00+00:00,411.66,411.785,410.775,411.16
2021-04-12 17:00:00+00:00,410.74,411.735,410.605,411.665
2021-04-12 18:00:00+00:00,410.845,411.165,410.625,410.74
2021-04-12 19:00:00+00:00,411.55,411.93,410.51,410.835
2021-04-13 14:00:00+00:00,411.815,412.23,411.705,411.8
2021-04-13 15:00:00+00:00,412.075,412.23,411.695,411.815
2021-04-13 16:00:00+00:00,411.61,412.19,411.6,412.07
2021-04-13 17:00:00+00:00,412.175,412.27,411.56,411.63
2021-04-13 18:00:00+00:00,413.03,413.125,412.155,412.19
2021-04-13 19:00:00+00:00,412.82,413.53,412.71,413.04
2021-04-14 14:00:00+00:00,413.4,413.995,413.165,413.805
2021-04-14 15:00:00+00:00,413.46,413.605,412.685,413.4
2021-04-14 16:00:00+00:00,413.47,413.575,412.85,413.415
2021-04-14 17:00:00+00:00,412.125,413.995,411.8,413.445
2021-04-14 18:00:00+00:00,411.35,412.605,411.145,412.125
2021-04-14 19:00:00+00:00,411.47,412.115,410.845,411.325
2021-04-15 14:00:00+00:00,414.905,415.165,413.75,413.985
2021-04-15 15:00:00+00:00,414.815,415.45,414.53,414.915
2021-04-15 16:00:00+00:00,415.62,415.68,414.665,414.825
2021-04-15 17:00:00+00:00,415.435,415.725,415.045,415.62
2021-04-15 18:00:00+00:00,415.35,415.79,415.175,415.395
2021-04-15 19:00:00+00:00,415.845,416.13,414.865,415.35
2021-04-16 14:00:00+00:00,416.59,417.04,415.715,416.105
2021-04-16 15:00:00+00:00,416.41,417.025,416.21,416.605
2021-04-16 16:00:00+00:00,416.61,416.875,416.39,416.4
2021-04-16 17:00:00+00:00,416.495,416.8,416.42,416.615
2021-04-16 18:00:00+00:00,417.415,417.485,416.395,416.5
2021-04-16 19:00:00+00:00,417.305,417.91,417.1,417.44
2021-04-19 14:00:00+00:00,415.35,416.71,414.34,416.635
2021-04-19 15:00:00+00:00,414.825,415.71,414.23,415.35
2021-04-19 16:00:00+00:00,414.205,415.28,413.75,414.82
2021-04-19 17:00:00+00:00,414.67,415.085,414.05,414.215
2021-04-19 18:00:00+00:00,415.08,415.12,414.34,414.665
2021-04-19 19:00:00+00:00,415.32,415.32,414.125,415.085
2021-04-20 14:00:00+00:00,412.33,414.595,411.71,414.325
2021-04-20 15:00:00+00:00,411.47,412.49,410.58,412.325
2021-04-20 16:00:00+00:00,412.025,412.415,411.285,411.475
2021-04-20 17:00:00+00:00,411.915,412.04,411.175,412.015
2021-04-20 18:00:00+00:00,410.89,412.13,410.61,411.895
2021-04-20 19:00:00+00:00,412.26,412.665,410.825,410.84
2021-04-21 14:00:00+00:00,413.765,414.135,412.96,413.425
2021-04-21 15:00:00+00:00,414.89,414.955,413.57,413.77
2021-04-21 16:00:00+00:00,414.48,414.96,414.36,414.895
2021-04-21 17:00:00+00:00,414.895,414.965,414.445,414.465
2021-04-21 18:00:00+00:00,414.945,415.28,414.755,414.925
2021-04-21 19:00:00+00:00,416.08,416.275,414.805,414.94
2021-04-22 14:00:00+00:00,415.86,416.185,414.47,415.265
2021-04-22 15:00:00+00:00,416.085,416.465,415.695,415.845
2021-04-22 16:00:00+00:00,416.745,416.755,415.76,416.08
2021-04-22 17:00:00+00:00,411.82,416.785,411.495,416.745
2021-04-22 18:00:00+00:00,412.995,413.45,411.11,411.835
2021-04-22 19:00:00+00:00,412.33,413.44,411.765,413.0
2021-04-23 14:00:00+00:00,415.975,416.035,414.045,414.185
2021-04-23 15:00:00+00:00,416.245,416.495,415.595,415.965
2021-04-23 16:00:00+00:00,417.09,417.305,416.255,416.26
2021-04-23 17:00:00+00:00,417.035,417.41,416.87,417.105
2021-04-23 18:00:00+00:00,417.38,417.58,416.75,417.015
2021-04-23 19:00:00+00:00,416.77,418.245,416.65,417.375
2021-04-26 14:00:00+00:00,417.745,418.24,417.61,417.695
2021-04-26 15:00:00+00:00,417.69,418.175,417.62,417.75
2021-04-26 16:00:00+00:00,417.595,417.815,417.27,417.69
2021-04-26 17:00:00+00:00,417.71,417.755,417.28,417.6
2021-04-26 18:00:00+00:00,418.09,418.12,417.695,417.7
2021-04-26 19:00:00+00:00,417.585,418.22,416.98,418.09
2021-04-27 14:00:00+00:00,417.165,417.375,416.305,416.85
2021-04-27 15:00:00+00:00,417.535,417.705,416.935,417.175
2021-04-27 16:00:00+00:00,417.105,417.755,416.96,417.545
2021-04-27 17:00:00+00:00,417.415,417.59,417.025,417.1
2021-04-27 18:00:00+00:00,417.615,417.835,417.05,417.415
2021-04-27 19:00:00+00:00,417.495,418.145,417.255,417.605
2021-04-28 14:00:00+00:00,418.04,418.46,417.73,418.37
2021-04-28 15:00:00+00:00,417.29,418.135,417.23,418.045
2021-04-28 16:00:00+00:00,417.81,417.905,417.11,417.3
2021-04-28 17:00:00+00:00,417.31,417.855,417.215,417.805
2021-04-28 18:00:00+00:00,418.315,418.97,416.855,417.29
2021-04-28 19:00:00+00:00,417.375,418.535,417.035,418.31
2021-04-29 14:00:00+00:00,418.265,419.62,417.51,419.545
2021-04-29 15:00:00+00:00,417.535,418.895,417.34,418.27
2021-04-29 16:00:00+00:00,418.105,418.235,416.405,417.55
2021-04-29 17:00:00+00:00,418.615,418.825,417.74,418.12
2021-04-29 18:00:00+00:00,420.005,420.5,418.53,418.62
2021-04-29 19:00:00+00:00,420.005,420.455,419.48,420.01
2021-04-30 14:00:00+00:00,417.475,418.59,417.3,418.475
2021-04-30 15:00:00+00:00,417.645,417.76,416.67,417.475
2021-04-30 16:00:00+00:00,417.46,417.895,417.06,417.63
2021-04-30 17:00:00+00:00,416.655,417.9,416.385,417.47
2021-04-30 18:00:00+00:00,417.05,417.47,416.475,416.655
2021-04-30 19:00:00+00:00,417.225,417.53,416.33,417.07
2021-05-03 14:00:00+00:00,418.785,419.775,418.55,419.33
2021-05-03 15:00:00+00:00,418.795,418.985,418.12,418.805
2021-05-03 16:00:00+00:00,418.46,418.83,418.15,418.815
2021-05-03 17:00:00+00:00,418.55,418.72,418.24,418.49
2021-05-03 18:00:00+00:00,419.105,419.28,418.535,418.565
2021-05-03 19:00:00+00:00,418.145,419.115,417.645,419.115
2021-05-04 14:00:00+00:00,413.27,414.595,413.12,413.87
2021-05-04 15:00:00+00:00,412.12,413.76,411.655,413.275
2021-05-04 16:00:00+00:00,412.8,413.53,411.98,412.12
2021-05-04 17:00:00+00:00,413.505,413.99,412.585,412.785
2021-05-04 18:00:00+00:00,414.08,414.415,413.165,413.49
2021-05-04 19:00:00+00:00,415.645,415.645,413.48,414.07
2021-05-05 14:00:00+00:00,416.415,416.67,414.895,416.59
2021-05-05 15:00:00+00:00,417.555,417.595,416.11,416.385
2021-05-05 16:00:00+00:00,416.665,417.645,416.585,417.56
2021-05-05 17:00:00+00:00,416.87,417.14,416.31,416.65
2021-05-05 18:00:00+00:00,416.695,417.235,416.43,416.895
2021-05-05 19:00:00+00:00,415.73,416.81,415.115,416.69
2021-05-06 14:00:00+00:00,415.13,415.375,413.615,414.775
2021-05-06 15:00:00+00:00,416.895,417.59,414.2,415.135
2021-05-06 16:00:00+00:00,416.94,417.605,416.56,416.89
2021-05-06 17:00:00+00:00,416.24,417.245,416.165,416.93
2021-05-06 18:00:00+00:00,416.18,416.805,415.635,416.24
2021-05-06 19:00:00+00:00,419.065,419.2,415.99,416.18
2021-05-07 14:00:00+00:00,422.195,422.7,420.83,420.96
2021-05-07 15:00:00+00:00,422.53,422.895,422.025,422.18
2021-05-07 16:00:00+00:00,422.1,422.595,421.615,422.555
2021-05-07 17:00:00+00:00,421.72,422.155,421.41,422.12
2021-05-07 18:00:00+00:00,422.15,422.29,421.195,421.695
2021-05-07 19:00:00+00:00,422.07,422.8,421.96,422.145
2021-05-10 14:00:00+00:00,421.585,422.465,420.98,422.145
2021-05-10 15:00:00+00:00,422.365,422.495,421.305,421.595
2021-05-10 16:00:00+00:00,421.81,422.63,421.725,422.37
2021-05-10 17:00:00+00:00,421.45,422.02,421.335,421.815
2021-05-10 18:00:00+00:00,419.345,421.455,418.725,421.455
2021-05-10 19:00:00+00:00,417.975,419.77,417.82,419.35
2021-05-11 14:00:00+00:00,411.855,415.315,410.1,414.9
2021-05-11 15:00:00+00:00,414.065,414.365,410.76,411.84
2021-05-11 16:00:00+00:00,412.58,414.47,412.045,414.025
2021-05-11 17:00:00+00:00,414.26,414.75,412.34,412.525
2021-05-11 18:00:00+00:00,414.11,414.805,413.115,414.23
2021-05-11 19:00:00+00:00,414.27,415.03,412.69,414.095
2021-05-12 14:00:00+00:00,409.42,411.545,408.735,411.085
2021-05-12 15:00:00+00:00,407.785,410.14,407.555,409.435
2021-05-12 16:00:00+00:00,407.755,408.18,406.72,407.8
2021-05-12 17:00:00+00:00,407.27,408.63,406.835,407.75
2021-05-12 18:00:00+00:00,407.445,408.26,406.315,407.27
2021-05-12 19:00:00+00:00,405.435,407.605,404.76,407.445
2021-05-13 14:00:00+00:00,411.825,412.055,410.055,410.055
2021-05-13 15:00:00+00:00,409.68,411.945,409.21,411.815
2021-05-13 16:00:00+00:00,409.88,411.105,409.45,409.675
2021-05-13 17:00:00+00:00,408.805,410.445,407.835,409.845
2021-05-13 18:00:00+00:00,411.04,411.665,408.755,408.82
2021-05-13 19:00:00+00:00,410.27,412.36,410.215,411.07
2021-05-14 14:00:00+00:00,415.275,415.45,414.08,414.89
2021-05-14 15:00:00+00:00,415.36,415.79,414.87,415.28
2021-05-14 16:00:00+00:00,416.225,416.275,415.35,415.385
2021-05-14 17:00:00+00:00,416.415,416.535,416.07,416.23
2021-05-14 18:00:00+00:00,417.22,417.49,416.32,416.43
2021-05-14 19:00:00+00:00,416.495,417.36,416.3,417.21
2021-05-17 14:00:00+00:00,414.875,415.63,413.9,414.92
2021-05-17 15:00:00+00:00,414.145,415.11,413.8,414.87
2021-05-17 16:00:00+00:00,414.46,415.105,413.835,414.135
2021-05-17 17:00:00+00:00,414.005,414.73,413.355,414.455
2021-05-17 18:00:00+00:00,415.16,415.22,413.845,414.01
2021-05-17 19:00:00+00:00,415.55,415.71,414.75,415.165
2021-05-18 14:00:00+00:00,415.715,415.995,414.425,415.095
2021-05-18 15:00:00+00:00,414.875,415.83,414.85,415.71
2021-05-18 16:00:00+00:00,415.28,415.55,414.74,414.905
2021-05-18 17:00:00+00:00,414.99,415.6,414.95,415.285
2021-05-18 18:00:00+00:00,413.98,415.12,413.11,414.965
2021-05-18 19:00:00+00:00,411.97,414.6,411.78,414.005
2021-05-19 14:00:00+00:00,407.06,407.48,405.32,406.925
2021-05-19 15:00:00+00:00,408.32,408.455,406.5,407.03
2021-05-19 16:00:00+00:00,409.155,409.435,407.96,408.335
2021-05-19 17:00:00+00:00,409.47,410.25,408.935,409.145
2021-05-19 18:00:00+00:00,408.175,410.595,407.58,409.415
2021-05-19 19:00:00+00:00,410.9,411.035,407.615,408.175
2021-05-20 14:00:00+00:00,413.975,414.195,412.94,413.095
2021-05-20 15:00:00+00:00,415.545,416.15,413.95,413.98
2021-05-20 16:00:00+00:00,414.835,415.64,414.085,415.565
2021-05-20 17:00:00+00:00,415.125,415.54,414.565,414.825
2021-05-20 18:00:00+00:00,415.585,415.865,415.075,415.13
2021-05-20 19:00:00+00:00,415.245,416.59,414.915,415.595
2021-05-21 14:00:00+00:00,417.05,418.25,416.335,418.19
2021-05-21 15:00:00+00:00,415.97,417.26,415.85,417.075
2021-05-21 16:00:00+00:00,414.9,416.235,414.445,415.955
2021-05-21 17:00:00+00:00,415.72,415.915,414.805,414.885
2021-05-21 18:00:00+00:00,415.735,416.195,414.97,415.72
2021-05-21 19:00:00+00:00,414.985,416.255,414.71,415.745
2021-05-24 14:00:00+00:00,419.3,419.51,418.19,418.215
2021-05-24 15:00:00+00:00,419.23,419.695,419.06,419.3
2021-05-24 16:00:00+00:00,419.29,419.455,418.89,419.235
2021-05-24 17:00:00+00:00,419.74,419.835,419.135,419.31
2021-05-24 18:00:00+00:00,420.06,420.32,419.735,419.735
2021-05-24 19:00:00+00:00,419.115,420.285,418.96,420.065
2021-05-25 14:00:00+00:00,419.435,419.71,418.925,419.275
2021-05-25 15:00:00+00:00,418.855,419.51,417.985,419.435
2021-05-25 16:00:00+00:00,419.12,419.46,418.71,418.865
2021-05-25 17:00:00+00:00,418.765,419.2,418.385,419.12
2021-05-25 18:00:00+00:00,418.36,418.85,418.205,418.775
2021-05-25 19:00:00+00:00,418.25,418.73,417.605,418.345
2021-05-26 14:00:00+00:00,418.905,418.985,417.745,417.9
2021-05-26 15:00:00+00:00,419.25,419.365,418.675,418.91
2021-05-26 16:00:00+00:00,419.38,419.49,419.175,419.25
2021-05-26 17:00:00+00:00,418.7,419.625,418.435,419.375
2021-05-26 18:00:00+00:00,418.84,419.18,418.635,418.7
2021-05-26 19:00:00+00:00,419.04,419.16,418.56,418.835
2021-05-27 14:00:00+00:00,420.1,420.76,419.765,420.12
2021-05-27 15:00:00+00:00,420.275,420.385,419.43,420.095
2021-05-27 16:00:00+00:00,420.035,420.43,419.965,420.285
2021-05-27 17:00:00+00:00,419.7,420.185,419.375,420.05
2021-05-27 18:00:00+00:00,419.59,419.77,419.185,419.695
2021-05-27 19:00:00+00:00,419.18,420.06,419.125,419.585
2021-05-28 14:00:00+00:00,420.47,421.065,419.95,420.87
2021-05-28 15:00:00+00:00,420.955,421.055,420.36,420.47
2021-05-28 16:00:00+00:00,420.885,421.275,420.825,420.965
2021-05-28 17:00:00+00:00,420.685,421.02,420.52,420.88
2021-05-28 18:00:00+00:00,420.785,420.91,420.47,420.72
2021-05-28 19:00:00+00:00,420.015,420.925,419.85,420.775
2021-05-31 14:00:00+00:00,420.015,420.015,420.015,420.015
2021-05-31 15:00:00+00:00,420.015,420.015,420.015,420.015
2021-05-31 16:00:00+00:00,420.015,420.015,420.015,420.015
2021-05-31 17:00:00+00:00,420.015,420.015,420.015,420.015
2021-05-31 18:00:00+00:00,420.015,420.015,420.015,420.015
2021-05-31 19:00:00+00:00,420.015,420.015,420.015,420.015
2021-06-01 14:00:00+00:00,419.815,421.54,419.425,421.3
2021-06-01 15:00:00+00:00,420.3,420.5,419.52,419.82
2021-06-01 16:00:00+00:00,419.825,420.37,419.66,420.32
2021-06-01 17:00:00+00:00,419.575,419.845,419.165,419.83
2021-06-01 18:00:00+00:00,420.31,420.375,419.43,419.575
2021-06-01 19:00:00+00:00,419.63,420.39,419.45,420.33
2021-06-02 14:00:00+00:00,420.665,421.015,420.2,420.395
2021-06-02 15:00:00+00:00,420.835,421.24,420.525,420.71
2021-06-02 16:00:00+00:00,420.43,420.945,420.1,420.845
2021-06-02 17:00:00+00:00,419.79,420.545,419.545,420.43
2021-06-02 18:00:00+00:00,419.89,420.04,419.275,419.785
2021-06-02 19:00:00+00:00,420.355,420.46,419.63,419.89
2021-06-03 14:00:00+00:00,419.33,419.38,417.01,417.08
2021-06-03 15:00:00+00:00,419.43,420.025,419.05,419.35
2021-06-03 16:00:00+00:00,419.57,419.76,418.95,419.43
2021-06-03 17:00:00+00:00,419.545,419.915,418.935,419.575
2021-06-03 18:00:00+00:00,418.755,419.645,418.73,419.53
2021-06-03 19:00:00+00:00,418.84,419.42,418.725,418.75
2021-06-04 14:00:00+00:00,421.72,421.9,421.21,421.27
2021-06-04 15:00:00+00:00,421.585,422.0,421.47,421.72
2021-06-04 16:00:00+00:00,421.89,421.915,421.445,421.585
2021-06-04 17:00:00+00:00,422.155,422.2,421.77,421.88
2021-06-04 18:00:00+00:00,422.5,422.65,422.14,422.155
2021-06-04 19:00:00+00:00,422.56,422.86,422.34,422.49
2021-06-07 14:00:00+00:00,421.71,422.205,421.32,422.195
2021-06-07 15:00:00+00:00,421.52,421.9,421.24,421.725
2021-06-07 16:00:00+00:00,421.685,421.81,421.44,421.515
2021-06-07 17:00:00+00:00,421.23,421.79,421.2,421.675
2021-06-07 18:00:00+00:00,421.85,421.96,421.2,421.24
2021-06-07 19:00:00+00:00,422.2,422.36,421.805,421.82
2021-06-08 14:00:00+00:00,421.885,422.285,421.54,421.755
2021-06-08 15:00:00+00:00,422.025,422.235,420.315,421.875
2021-06-08 16:00:00+00:00,422.57,422.64,421.89,422.035
2021-06-08 17:00:00+00:00,422.24,422.66,422.16,422.565
2021-06-08 18:00:00+00:00,422.755,422.81,422.135,422.24
2021-06-08 19:00:00+00:00,422.26,422.96,422.24,422.74
2021-06-09 14:00:00+00:00,422.845,423.075,422.275,422.825
2021-06-09 15:00:00+00:00,422.475,423.14,422.18,422.825
2021-06-09 16:00:00+00:00,422.745,422.81,422.365,422.48
2021-06-09 17:00:00+00:00,422.635,422.975,422.495,422.735
2021-06-09 18:00:00+00:00,422.44,422.885,422.335,422.645
2021-06-09 19:00:00+00:00,421.615,422.43,421.405,422.43
2021-06-10 14:00:00+00:00,422.47,424.61,421.555,424.255
2021-06-10 15:00:00+00:00,423.475,423.53,422.12,422.46
2021-06-10 16:00:00+00:00,423.915,423.91,423.095,423.455
2021-06-10 17:00:00+00:00,424.08,424.11,423.51,423.905
2021-06-10 18:00:00+00:00,423.8,424.115,423.38,424.07
2021-06-10 19:00:00+00:00,423.58,423.82,423.155,423.785
2021-06-11 14:00:00+00:00,423.37,424.265,423.195,424.07
2021-06-11 15:00:00+00:00,423.36,423.62,422.995,423.36
2021-06-11 16:00:00+00:00,423.185,423.465,422.805,423.345
2021-06-11 17:00:00+00:00,423.48,423.54,422.99,423.18
2021-06-11 18:00:00+00:00,423.77,423.85,423.48,423.48
2021-06-11 19:00:00+00:00,424.32,424.41,423.405,423.77
2021-06-14 14:00:00+00:00,423.74,424.04,423.215,423.935
2021-06-14 15:00:00+00:00,423.405,423.985,423.2,423.74
2021-06-14 16:00:00+00:00,423.15,423.61,423.095,423.41
2021-06-14 17:00:00+00:00,423.325,423.53,423.09,423.165
2021-06-14 18:00:00+00:00,423.54,423.595,423.14,423.345
2021-06-14 19:00:00+00:00,425.205,425.29,423.395,423.54
2021-06-15 14:00:00+00:00,424.065,424.835,423.98,424.705
2021-06-15 15:00:00+00:00,423.935,424.35,423.525,424.045
2021-06-15 16:00:00+00:00,424.22,424.49,423.935,423.945
2021-06-15 17:00:00+00:00,424.645,424.77,423.93,424.22
2021-06-15 18:00:00+00:00,424.765,425.0,424.395,424.65
2021-06-15 19:00:00+00:00,424.425,424.975,424.025,424.77
2021-06-16 14:00:00+00:00,424.22,424.585,424.04,424.325
2021-06-16 15:00:00+00:00,424.23,424.56,424.07,424.205
2021-06-16 16:00:00+00:00,423.505,424.33,423.225,424.23
2021-06-16 17:00:00+00:00,423.205,423.64,422.57,423.51
2021-06-16 18:00:00+00:00,421.655,423.205,419.905,423.12
2021-06-16 19:00:00+00:00,422.08,423.62,421.365,421.645
2021-06-17 14:00:00+00:00,421.88,422.945,421.065,421.83
2021-06-17 15:00:00+00:00,421.285,422.615,421.145,421.88
2021-06-17 16:00:00+00:00,421.12,421.45,419.29,421.295
2021-06-17 17:00:00+00:00,422.19,422.605,421.05,421.115
2021-06-17 18:00:00+00:00,421.805,422.375,421.665,422.18
2021-06-17 19:00:00+00:00,421.985,423.0,421.585,421.815
2021-06-18 14:00:00+00:00,416.195,417.465,415.83,417.195
2021-06-18 15:00:00+00:00,416.77,416.905,415.59,416.19
2021-06-18 16:00:00+00:00,416.715,417.285,416.31,416.76
2021-06-18 17:00:00+00:00,416.635,417.26,416.055,416.71
2021-06-18 18:00:00+00:00,415.865,417.15,415.695,416.635
2021-06-18 19:00:00+00:00,415.0,416.955,414.705,415.855
2021-06-21 14:00:00+00:00,420.025,420.3,417.77,417.905
2021-06-21 15:00:00+00:00,420.17,420.4,419.68,420.025
2021-06-21 16:00:00+00:00,419.905,420.365,419.82,420.18
2021-06-21 17:00:00+00:00,420.75,420.975,419.81,419.87
2021-06-21 18:00:00+00:00,420.64,420.92,420.33,420.775
2021-06-21 19:00:00+00:00,420.855,421.06,420.305,420.64
2021-06-22 14:00:00+00:00,421.91,421.93,420.045,420.44
2021-06-22 15:00:00+00:00,422.035,422.63,421.74,421.875
2021-06-22 16:00:00+00:00,422.295,422.505,422.035,422.035
2021-06-22 17:00:00+00:00,422.415,422.545,422.115,422.29
2021-06-22 18:00:00+00:00,422.915,423.04,422.21,422.42
2021-06-22 19:00:00+00:00,423.05,424.0,422.905,422.925
2021-06-23 14:00:00+00:00,423.58,424.075,423.235,423.64
2021-06-23 15:00:00+00:00,423.29,423.735,422.905,423.56
2021-06-23 16:00:00+00:00,423.165,423.47,422.71,423.31
2021-06-23 17:00:00+00:00,423.56,423.635,423.06,423.165
2021-06-23 18:00:00+00:00,423.37,423.575,423.175,423.56
2021-06-23 19:00:00+00:00,422.595,423.825,422.56,423.37
2021-06-24 14:00:00+00:00,425.0,425.565,424.705,424.93
2021-06-24 15:00:00+00:00,424.79,425.205,424.62,425.0
2021-06-24 16:00:00+00:00,425.195,425.34,424.76,424.76
2021-06-24 17:00:00+00:00,425.125,425.545,424.735,425.195
2021-06-24 18:00:00+00:00,425.395,425.555,425.105,425.125
2021-06-24 19:00:00+00:00,425.065,425.43,424.86,425.395
2021-06-25 14:00:00+00:00,425.915,426.515,425.625,425.855
2021-06-25 15:00:00+00:00,426.295,426.375,425.845,425.91
2021-06-25 16:00:00+00:00,426.285,426.38,426.06,426.295
2021-06-25 17:00:00+00:00,426.25,426.34,425.945,426.275
2021-06-25 18:00:00+00:00,426.535,426.625,426.155,426.26
2021-06-25 19:00:00+00:00,426.57,427.07,426.42,426.55
2021-06-28 14:00:00+00:00,426.5,426.88,426.305,426.68
2021-06-28 15:00:00+00:00,426.525,426.785,426.15,426.515
2021-06-28 16:00:00+00:00,426.18,426.645,426.16,426.545
2021-06-28 17:00:00+00:00,426.5,426.535,425.855,426.175
2021-06-28 18:00:00+00:00,426.92,427.025,426.445,426.495
2021-06-28 19:00:00+00:00,427.51,427.645,426.73,426.925
2021-06-29 14:00:00+00:00,428.16,428.565,427.895,428.21
2021-06-29 15:00:00+00:00,428.0,428.26,427.83,428.16
2021-06-29 16:00:00+00:00,427.995,428.1,427.775,427.995
2021-06-29 17:00:00+00:00,427.86,428.08,427.65,428.01
2021-06-29 18:00:00+00:00,427.54,428.08,427.12,427.865
2021-06-29 19:00:00+00:00,427.69,427.805,427.295,427.54
2021-06-30 14:00:00+00:00,428.195,428.325,427.51,427.55
2021-06-30 15:00:00+00:00,427.965,428.385,427.75,428.225
2021-06-30 16:00:00+00:00,428.02,428.21,427.71,427.965
2021-06-30 17:00:00+00:00,427.89,428.11,427.775,428.01
2021-06-30 18:00:00+00:00,427.91,428.05,427.565,427.88
2021-06-30 19:00:00+00:00,428.075,428.755,427.855,427.94
2021-07-01 14:00:00+00:00,429.475,429.75,429.065,429.34
2021-07-01 15:00:00+00:00,429.53,429.725,428.875,429.48
2021-07-01 16:00:00+00:00,429.49,429.675,429.4,429.545
2021-07-01 17:00:00+00:00,429.915,430.165,429.42,429.49
2021-07-01 18:00:00+00:00,430.39,430.415,429.8,429.92
2021-07-01 19:00:00+00:00,430.485,430.6,430.0,430.395
2021-07-02 14:00:00+00:00,431.895,431.97,431.605,431.825
2021-07-02 15:00:00+00:00,432.455,432.63,431.83,431.89
2021-07-02 16:00:00+00:00,433.27,433.3,432.32,432.45
2021-07-02 17:00:00+00:00,433.31,433.46,433.01,433.26
2021-07-02 18:00:00+00:00,433.27,433.57,433.155,433.315
2021-07-02 19:00:00+00:00,433.77,434.1,433.185,433.265
2021-07-05 14:00:00+00:00,433.77,433.77,433.77,433.77
2021-07-05 15:00:00+00:00,433.77,433.77,433.77,433.77
2021-07-05 16:00:00+00:00,433.77,433.77,433.77,433.77
2021-07-05 17:00:00+00:00,433.77,433.77,433.77,433.77
2021-07-05 18:00:00+00:00,433.77,433.77,433.77,433.77
2021-07-05 19:00:00+00:00,433.77,433.77,433.77,433.77
2021-07-06 14:00:00+00:00,431.0,433.11,430.975,432.96
2021-07-06 15:00:00+00:00,431.145,431.485,430.435,431.02
2021-07-06 16:00:00+00:00,431.035,431.15,429.96,431.135
2021-07-06 17:00:00+00:00,431.73,431.835,430.91,431.03
2021-07-06 18:00:00+00:00,432.105,432.455,431.65,431.745
2021-07-06 19:00:00+00:00,432.905,433.21,432.07,432.115
2021-07-07 14:00:00+00:00,432.65,433.87,431.47,433.745
2021-07-07 15:00:00+00:00,433.77,434.19,432.275,432.65
